Bat,CSA,GWO,WOA,HHO,PSO
53,0.016176613979041576,0.015409847034607082,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.01686546066775918
54,0.016176613979041576,0.015404384874273092,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016865091398358345
55,0.016176613979041576,0.015402597852516919,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.01686491910368204
56,0.016176613979041576,0.015397746080998332,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.01686461572535336
57,0.016176613979041576,0.01539048773702234,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016864352161064744
58,0.016176613979041576,0.015384806203655899,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016864119796082377
59,0.016176613979041576,0.01537950661731884,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016863916534930468
60,0.016176613979041576,0.015379506407771259,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.01686382247135043
61,0.016176613979041576,0.015377996489405632,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016863656928762794
62,0.016176613979041576,0.015375905367545784,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016863511642441154
63,0.016176613979041576,0.015375873737502843,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016863382421433926
64,0.016176613979041576,0.015375480114016682,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.01686327182687819
65,0.016176613979041576,0.015375479764770716,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016863220371305943
66,0.016176613979041576,0.015375183604191989,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016863128868862987
67,0.016176613979041576,0.015375183604191989,0.015660474309697747,-2.171299100271426,0.01587599329650402,0.016863049939274788
68,0.016176613979041576,0.015375183604191989,0.015660471166484058,-2.171299100271426,0.01587599329650402,0.016862978925928473
69,0.016176613979041576,0.015374674880877136,0.015660471166484058,-2.171299100271426,0.01587599329650402,0.01686291815713048
70,0.016176613979041576,0.01537450400646776,0.015660471166484058,-2.171299100271426,0.01587599329650402,0.01686288951896131
71,0.016176613979041576,0.015367406490258872,0.015660471166484058,-2.171299100271426,0.01587599329650402,0.016862839460372925
72,0.016176613979041576,0.015366836381144822,0.015660471166484058,-2.171299100271426,0.01587599329650402,0.01686279522255063
73,0.016176613979041576,0.015366804343648255,0.015660471166484058,-2.171299100271426,0.01587599329650402,0.016862756805494428
74,0.016176613979041576,0.01536634429357946,0.015660471166484058,-2.171299100271426,0.01587599329650402,0.016862723510712385
75,0.016176613979041576,0.01536634429357946,0.015660469071008265,-2.171299100271426,0.01587599329650402,0.01686270791105926
76,0.016176613979041576,0.01536602556006983,0.015660469071008265,-2.171299100271426,0.01587599329650402,0.01686269394122064
77,0.016176613979041576,0.015365924534853548,0.015660469071008265,-2.171299100271426,0.01587599329650402,0.016862681368365884
78,0.016176613979041576,0.015365393506363035,0.015660469071008265,-2.171299100271426,0.01587599329650402,0.01686267019249499
79,0.016176613979041576,0.015365357149858028,0.015660468372516334,-2.171299100271426,0.01587599329650402,0.01686265878379345
80,0.016176613979041576,0.01536398580064997,0.01566046488005668,-2.171299100271426,0.01587599329650402,0.016862653195858
